time,voltage,current,soc,temperature,power,remaining_distance
341.383043954549,14.4577151892975,0.704147670141585,87.4236786647483,25.0177456789885,10.1803664661144,174.847357329497
341.87705163925,14.4607072398171,0.642467030111273,87.40519983113,25.0177698838842,9.29052763367386,174.81039966226
342.371059323951,14.4632222478918,0.590715848580398,87.388277558388,25.0177905786425,8.54365460337032,174.776555116776
342.865067008652,14.4653668021087,0.546682184180011,87.3726696870339,25.0178084987845,7.90795831834182,174.745339374068
343.359074693352,14.4672183399116,0.508756820280849,87.3581864931745,25.0178242215745,7.36029600092219,174.716372986349
343.997433280614,14.4692678743731,0.466903198489593,87.3408859111959,25.0178420222719,6.75574745034749,174.681771822392
344.7788930778,14.4713686823285,0.424184730266155,87.321542872527,25.0178607799477,6.13853362109559,174.643085745054
345,14.471896827381,0.413482766496599,87.3163980369149,25.0178655372463,5.98387993663885,174.63279607383
345.2211069222,14.4715195233654,0.421459495513258,87.3112699393102,25.0178703431071,6.09915931762786,174.62253987862
346.24072247586,14.4695597849168,0.462613870624688,87.2862306350133,25.0178960057742,6.69381905833571,174.572461270027
346.896189617498,14.468076865523,0.493598337879469,87.2688204771491,25.0179143529646,7.14141869313456,174.537640954298
347.728572901644,14.4658727715231,0.539481698962867,87.2449338506533,25.0179400551872,7.80407361976197,174.489867701307
348.863139076452,14.4620949499914,0.617757085347849,87.2084626289628,25.0179823944873,8.93406162433052,174.416925257926
349.68801545844,14.4585663438774,0.690606068838914,87.1784837993808,25.0180204410532,9.98517366379179,174.356967598762
350,14.457002025655,0.722850101282752,87.1662344528461,25.0180368761574,10.4502453784897,174.332468905692
350.31198454156,14.4590534119599,0.680492051616538,87.1540727567843,25.0180522165186,9.83927092073772,174.308145513569
350.62396908312,14.4608794026583,0.642823598812407,87.1426045893805,25.0180660491584,9.29579453960902,174.285209178761
351.007446284842,14.4628670899568,0.601872425743109,87.1293459074779,25.0180811539167,8.70480089863249,174.258691814956
351.390923486564,14.4646187349535,0.565824806662422,87.1169074278351,25.0180951060339,8.18444009915068,174.23381485567
351.952420730538,14.4668394338821,0.520206424164933,87.0999684405302,25.0181134518595,7.52574281086806,174.19993688106
352.667229583486,14.469203645169,0.471784188071615,87.0802716718727,25.0181336153902,6.8263414937789,174.160543343745
353.382038436435,14.4711727450212,0.431612794867002,87.0623340007302,25.0181508357491,6.2459433134818,174.12466800146
354.096847289383,14.4728403331195,0.39774286614014,87.0458664793765,25.018165749787,5.75646899528356,174.091732958753
355,14.4746164092518,0.361865410231296,87.0268097495484,25.0181821018875,5.23786300487455,174.053619499097
355.56710908542,14.4730107864746,0.395466059747405,87.0148794840679,25.0181929178797,5.72358454840882,174.029758968136
356.13421817084,14.4710679382539,0.435944978135305,87.0017822409206,25.0182055574907,6.30858939593661,174.003564481841
356.498788297181,14.4695901924567,0.466650938927199,86.9926416990451,25.0182146530894,6.7522478492017,173.98528339809
356.953054424827,14.4674254139313,0.511545164236534,86.9802983280489,25.0182272108705,7.40074150944929,173.960596656098
357.603204830039,14.4634764751905,0.593230336085387,86.9603463769599,25.018249294403,8.58017301034038,173.92069275392
358.040692600364,14.4600172761428,0.664649064304696,86.945060075454,25.0182678758403,9.61083695241805,173.890120150908
358.478180370688,14.4556060925555,0.755612461267391,86.927800435229,25.0182911525251,10.9228360987078,173.855600870458
358.793040822413,14.4515996048854,0.838171386744283,86.9138610046085,25.0183118685579,12.1129172814999,173.827722009217
359.107901274138,14.4466081856868,0.940983344377734,86.8983002973216,25.0183374391314,13.5940176854823,173.796600594643
359.346920601486,14.4419162953495,1.03760717641989,86.88516359245,25.0183611768028,14.9850359893099,173.7703271849
359.585939928833,14.4361506311436,1.15633761142668,86.8705970589103,25.0183901994693,16.6930639390124,173.741194117821
359.779140137655,14.4304279364576,1.27419022376006,86.8575532120963,25.0184187826184,18.3871102013084,173.715106424193
359.972340346478,14.4234073276228,1.41879146137574,86.8431008614317,25.0184537541119,20.4638071603754,173.686201722863
360,14.422269646613,1.4422269646613,86.8409026731433,25.0184593368491,20.8001861759616,173.681805346287
360.027659653522,14.4228384188209,1.43041441181265,86.8386955546664,25.0184649299172,20.6306359335265,173.677391109333
360.218708615076,14.4265268134683,1.35382470588569,86.8239198326621,25.0184996263812,19.5309884201957,173.647839665324
360.40975757663,14.429839948044,1.28502004615559,86.809915706285,25.0185309727645,18.5426335960533,173.61983141257
360.600806538183,14.4328318612765,1.22287176640873,86.796606536105,25.0185602592206,17.6495025924793,173.59321307221
360.897940515744,14.4369499103295,1.13732179730382,86.7771261555105,25.0186014303986,16.4194578196012,173.554252311021
361.263597880151,14.4412896612581,1.0471705337212,86.7549379413903,25.0186454492858,15.122493002202,173.509875882781
361.629255244557,14.4449928590943,0.970262160044925,86.7344465768995,25.0186832847393,14.0154299732984,173.468893153799
361.994912608964,14.4481908395545,0.903874199630827,86.7154106946268,25.0187161343677,13.0593469312157,173.430821389254
362.36056997337,14.4509806499581,0.84599239698965,86.697637038855,25.0187449653979,12.2254197589091,173.39527407771
362.726227337776,14.4534365003127,0.795075347521874,86.6809684692364,25.018770516217,11.4915710483715,173.361936938473
363.205561017503,14.4562432752964,0.736938130843356,86.660569978737,25.0188000469702,10.6533568983138,173.321139957474
363.787527795836,14.4591487720198,0.67684296110269,86.6377151557552,25.0188310248103,9.78657306987817,173.27543031151
364.369494574168,14.4616205312404,0.625816453522404,86.6166566973442,25.0188576979659,9.05032007304763,173.233313394688
365,14.4639150701127,0.578556602804506,86.5955632599348,25.0188828044014,8.36819356621728,173.19112651987
365.630505425832,14.4624387275302,0.609227231956848,86.5747603668089,25.0189083055104,8.81091151331871,173.149520733618
366.532077455937,14.4600248383937,0.659196115951396,86.5429943942309,25.0189502906266,9.53199221002985,173.085988788462
367.11165947529,14.4582488393578,0.695888151013908,86.5211782143465,25.0189800707709,10.0613240517196,173.042356428693
367.851210535301,14.4556702783078,0.749090358601581,86.4914938979998,25.0190215757848,10.8286032326038,172.982987796
369.074685970791,14.4504017824314,0.857556733091036,86.4368913077169,25.0191048709274,12.3920393443948,172.873782615434
369.796644412419,14.4465050012572,0.937670379438658,86.4008891030355,25.019164788939,13.5460598260914,172.801778206071
370,14.4452715079677,0.963018100531181,86.3901525579618,25.0191834813862,13.9110579292603,172.780305115924
370.203355587581,14.4476525936151,0.91363223714623,86.3795517987367,25.019200859973,13.1998411606161,172.759103597473
370.406711175163,14.4498020599849,0.869064614055471,86.3694817608018,25.0192166792351,12.5578116504387,172.738963521604
370.651916868355,14.4521316144371,0.820786485208546,86.3579717299633,25.0192338228442,11.8621143115851,172.715943459927
370.897122561547,14.4542166732365,0.777588842736908,86.3470847652335,25.0192497731153,11.2394376156105,172.694169530467
371.271098136142,14.4570070806021,0.719815510699823,86.3315294137481,25.019271734198,10.4063779349145,172.663058827496
371.74808218111,14.4600203066337,0.657504491177421,86.313280534145,25.0192960094327,9.50752829412836,172.62656106829
372.225066226078,14.4625577656615,0.605121414615699,86.2965513004832,25.0193167958187,8.75160341411833,172.593102600966
372.702050271045,14.4647250430813,0.560469757791095,86.2811077340333,25.0193348141797,8.10704094141057,172.562215468067
373.179034316013,14.4665987304772,0.521953919091668,86.2667661000398,25.0193506344798,7.55089790329913,172.53353220008
373.797143031786,14.4686808623731,0.479274889491649,86.2495753152323,25.0193686027145,6.93447542140382,172.499150630465
374.553503115615,14.4708158455946,0.435687350230623,86.2303519564452,25.0193875307326,6.30475141144244,172.46070391289
375,14.4719078237715,0.413483080679185,86.2198199577865,25.0193973572664,5.98388903027824,172.439639915573
375.446496884385,14.471131678997,0.429914221471075,86.2093595614613,25.0194073428273,6.22134530958142,172.418719122923
376.450821861549,14.469124611659,0.472113771948243,86.184194860242,25.0194334119778,6.83107299719949,172.368389720484
377.096459346869,14.4676050637056,0.503911050694898,86.1666904654614,25.0194520780111,7.29038606869072,172.333380930923
377.903344292829,14.4653843572951,0.550221239040785,86.1430637022493,25.0194778078899,7.95916170427209,172.286127404499
379.19142531344,14.4608256925371,0.644827645597538,86.1003048192769,25.0195287804604,9.3247401847151,172.200609638554
379.853647250582,14.4578029579436,0.707357489062745,86.0754313009644,25.0195610344811,10.2268351976949,172.150862601929
380,14.4570531077035,0.722852655385177,86.0696169902176,25.0195688804636,10.450319227948,172.139233980435
380.146352749418,14.4580431400809,0.702344164849315,86.0638230604092,25.0195764868774,10.1545222345755,172.127646120818
380.489354082784,14.4601592097281,0.658554691657868,86.0508566681215,25.0195923382345,9.52280568968614,172.101713336243
380.83235541615,14.4620289669131,0.619905315896429,86.0386757379202,25.0196065497174,8.96508863523756,172.07735147584
381.175356749516,14.463693001738,0.585540179179036,86.0271904764726,25.0196197713955,8.46907339182822,172.054380952945
381.722411771118,14.465999902579,0.537975643875223,86.0101175605601,25.0196387223033,7.78235561188884,172.02023512112
382.427629557516,14.4684799196887,0.486984137507631,85.9900392308886,25.0196597393307,7.04592021473609,171.980078461777
383.132847343914,14.4705383899556,0.44481797917758,85.9717858023861,25.0196776101471,6.43675564423163,171.943571604772
383.838065130312,14.4722760931611,0.40937291255164,85.955052729891,25.0196930321634,5.92455781550882,171.910105459782
384.54328291671,14.4737641180441,0.379161823018362,85.9396058209822,25.0197065395871,5.48789878893534,171.879211641964
385,14.4746196234237,0.361865490585593,85.9302047145014,25.0197144290507,5.23786533107007,171.860409429003
